,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,predicted_sales
31269,874,5,531,1,0,0,1,4051.12
31270,178,5,818,1,0,0,1,6943.01
31271,451,5,459,1,0,0,1,3554.61
31272,601,5,360,1,0,0,1,4350.78
31273,551,5,890,1,0,0,1,7962.27
31274,38,5,436,1,0,0,1,3429.81
31275,757,5,483,1,0,0,1,3779.1
31276,962,5,810,1,0,0,1,7447.23
31277,695,5,471,1,0,0,1,3847.85
31278,930,5,1101,1,0,0,1,8108.16
31279,164,5,606,1,0,0,1,5062.38
31280,182,5,392,1,0,0,1,3222.025333333333
31281,88,5,578,1,0,0,0,4856.195
31282,790,5,609,1,0,0,1,4930.704000000001
31283,294,5,737,1,0,0,1,6025.27
31284,482,5,730,1,0,0,0,5851.53
31285,508,5,658,1,0,0,1,5465.9
31286,430,5,646,1,0,0,1,5307.36
31287,201,5,423,1,0,0,1,3339.9458333333337
31288,128,5,591,1,0,0,1,4812.505
31289,613,5,808,1,0,0,1,6861.98
31290,426,5,532,1,0,0,1,4042.31
31291,234,5,856,1,0,0,1,7257.986666666667
31292,985,5,730,1,0,0,1,5955.19
31293,796,5,569,1,0,0,1,4497.82
31294,931,5,512,1,0,0,1,4070.941666666667
31295,681,5,511,1,0,0,1,4116.281666666667
31296,32,5,437,1,0,0,1,3439.36
31297,425,5,492,1,0,0,1,3657.04
31298,321,5,507,1,0,0,1,4043.11
31299,676,5,1952,1,0,0,1,15399.5
31300,29,5,624,1,0,0,1,4914.15
31301,11,5,995,1,0,0,1,8082.61
31302,264,5,720,1,0,0,1,6025.12
31303,58,5,427,1,0,0,1,3369.185833333333
31304,785,5,496,1,0,0,1,3852.1
31305,574,5,590,1,0,0,1,4814.63
31306,210,5,280,1,0,0,1,2670.73
31307,607,5,450,1,0,0,1,3360.05
31308,731,5,892,1,0,0,1,7258.49
31309,684,5,586,1,0,0,1,4974.44
31310,49,5,495,1,0,0,1,3842.42
31311,244,5,445,1,0,0,1,3441.15
31312,198,5,301,1,0,0,1,2743.515
31313,679,5,1066,1,0,0,1,7513.24
31314,379,5,484,1,0,0,1,3768.315
31315,906,5,1122,1,0,0,1,7856.966666666666
31316,388,5,1034,1,0,0,1,7760.31
31317,706,5,478,1,0,0,1,3772.0
31318,893,5,683,1,0,0,1,5641.243
31319,286,5,452,1,0,0,1,3533.55
31320,711,5,475,1,0,0,1,3862.645
31321,17,5,760,1,0,0,1,6248.079166666667
31322,571,5,516,1,0,0,1,4143.65
31323,925,5,1391,1,0,0,1,9649.51
31324,158,5,516,1,0,0,1,4143.65
31325,392,5,659,1,0,0,1,5465.29
31326,698,5,1994,1,0,0,1,15512.18
31327,472,5,638,1,0,0,0,4997.18
31328,773,5,729,1,0,0,1,5996.24
31329,161,5,808,1,0,0,1,6861.98
31330,91,5,432,1,0,0,1,3389.1766666666663
31331,617,5,593,1,0,0,1,4823.265
31332,915,5,442,1,0,0,1,3516.36
31333,367,5,498,1,0,0,1,4027.4753333333338
31334,291,5,710,1,0,0,1,5978.62
31335,229,5,720,1,0,0,1,6025.12
31336,1060,5,756,1,0,0,1,6102.2125
31337,118,5,720,1,0,0,1,6025.12
31338,780,5,672,1,0,0,1,5560.74
31339,453,5,911,1,0,0,1,7836.04
31340,797,5,473,1,0,0,1,3859.3575
31341,230,5,888,1,0,0,1,7696.8
31342,407,5,307,1,0,0,1,2752.56
31343,821,5,810,1,0,0,1,7447.23
31344,296,5,727,1,0,0,1,6050.78
31345,961,5,639,1,0,0,1,4920.144428571428
31346,492,5,1155,1,0,0,1,7768.52
31347,342,5,726,1,0,0,1,6002.45
31348,1046,5,685,1,0,0,0,5488.096500000001
31349,624,5,657,1,0,0,1,5518.4
31350,862,5,938,1,0,0,1,7448.173333333332
31351,496,5,727,1,0,0,1,6050.78
31352,404,5,561,1,0,0,1,4612.44
31353,24,5,782,1,0,0,1,6499.52
31354,125,5,1505,1,0,0,1,10697.23
31355,83,5,329,1,0,0,1,3342.08
31356,998,5,484,1,0,0,1,3768.315
31357,1087,5,581,1,0,0,1,4638.483333333334
31358,256,5,928,1,0,0,1,7748.68
31359,1088,5,486,1,0,0,1,3732.896666666666
31360,147,5,812,1,0,0,1,7426.55
31361,22,5,510,1,0,0,1,4092.735
31362,503,5,407,1,0,0,0,3400.626666666666
31363,504,5,847,1,0,0,1,7092.485
31364,745,5,630,1,0,0,1,5109.19
31365,480,5,584,1,0,0,1,4653.175
31366,63,5,589,1,0,0,1,4808.08
31367,127,5,581,1,0,0,1,4638.483333333334
31368,455,5,444,1,0,0,1,3487.49
31369,1025,5,844,1,0,0,1,7053.925
31370,879,5,314,1,0,0,1,3231.86
31371,60,5,624,1,0,0,1,4914.15
31372,662,5,626,1,0,0,1,4906.38
31373,97,5,646,1,0,0,1,5307.36
31374,13,5,340,1,0,0,1,3857.46
31375,533,5,952,1,0,0,1,7688.2
31376,243,5,850,1,0,0,1,7136.588333333334
31377,1091,5,646,1,0,0,1,5307.36
31378,1026,5,1267,1,0,0,1,9908.29
31379,863,5,1072,1,0,0,1,7608.87
31380,619,5,390,1,0,0,1,3204.7366666666667
31381,301,5,551,1,0,0,1,4338.03
31382,705,5,903,1,0,0,1,7659.73
31383,1012,5,491,1,0,0,1,3723.01
31384,356,5,402,1,0,0,1,3227.76
31385,54,5,632,1,0,0,0,4990.16
31386,206,5,707,1,0,0,1,5916.63
31387,25,5,1309,1,0,0,1,9839.84
31388,814,5,673,1,0,0,1,5547.02
31389,151,5,635,1,0,0,0,4920.45
31390,35,5,644,1,0,0,1,5242.99
31391,656,5,339,1,0,0,1,3812.04
31392,483,5,605,1,0,0,0,5397.076666666668
31393,1050,5,459,1,0,0,1,3554.61
31394,908,5,318,1,0,0,1,3194.26
31395,606,5,616,1,0,0,1,4790.8575
31396,534,5,509,1,0,0,1,4066.96
31397,1049,5,614,1,0,0,1,4854.744000000001
31398,869,5,722,1,0,0,1,6052.08
31399,1066,5,996,1,0,0,1,8399.38
31400,989,5,546,1,0,0,1,4295.22
31401,629,5,491,1,0,0,1,3723.01
31402,1115,5,387,1,0,0,1,3268.743333333334
31403,23,5,445,1,0,0,1,3441.15
31404,495,5,400,1,0,0,1,3230.16
31405,804,5,388,1,0,0,1,3272.476666666667
31406,547,5,401,1,0,0,1,3226.67
31407,536,5,813,1,0,0,1,7028.23
31408,575,5,448,1,0,0,1,3312.86
31409,79,5,501,1,0,0,1,3982.5301666666664
31410,1037,5,743,1,0,0,1,5937.93
31411,1017,5,820,1,0,0,1,6907.28
31412,461,5,414,1,0,0,1,3431.5483333333336
31413,782,5,479,1,0,0,1,3762.91
31414,226,5,617,1,0,0,1,4765.3625
31415,337,5,347,1,0,0,1,4185.05
31416,709,5,1228,1,0,0,1,8815.16
31417,921,5,1018,1,0,0,1,7532.719333333333
31418,690,5,742,1,0,0,1,6037.01
31419,50,5,329,1,0,0,1,3342.08
31420,677,5,454,1,0,0,1,3484.67
31421,274,5,1000,1,0,0,1,7760.6885
31422,59,5,556,1,0,0,1,4344.07
31423,386,5,512,1,0,0,1,4070.941666666667
31424,510,5,884,1,0,0,1,7663.8
31425,865,5,590,1,0,0,1,4814.63
31426,1107,5,619,1,0,0,1,4788.34
31427,1102,5,584,1,0,0,1,4653.175
31428,828,5,551,1,0,0,0,4457.47
31429,675,5,303,1,0,0,1,2689.37
31430,488,5,335,1,0,0,1,3453.71
31431,189,5,764,1,0,0,1,6359.6775
31432,278,5,731,1,0,0,1,5993.72
31433,8,5,666,1,0,0,1,5536.84
31434,820,5,877,1,0,0,1,7451.03
31435,590,5,381,1,0,0,1,3319.4233333333336
31436,894,5,1032,1,0,0,1,7545.36
31437,644,5,959,1,0,0,1,7689.08
31438,565,5,662,1,0,0,1,5590.255
31439,868,5,582,1,0,0,1,4619.200833333333
31440,649,5,413,1,0,0,0,3406.186666666667
31441,458,5,615,1,0,0,1,4765.9
31442,1019,5,637,1,0,0,1,4917.329428571428
31443,807,5,929,1,0,0,1,7873.84
31444,360,5,694,1,0,0,1,5284.728
31445,836,5,730,1,0,0,1,5955.19
31446,714,5,367,1,0,0,1,4218.87
31447,232,5,319,1,0,0,0,3228.35
31448,753,5,659,1,0,0,1,5465.29
31449,651,5,834,1,0,0,1,6919.35
31450,848,5,754,1,0,0,1,6129.0525
31451,126,5,454,1,0,0,1,3484.67
31452,899,5,486,1,0,0,1,3732.896666666666
31453,143,5,511,1,0,0,1,4116.281666666667
31454,882,5,700,1,0,0,1,5746.29
31455,493,5,771,1,0,0,1,6319.32
31456,199,5,589,1,0,0,1,4808.08
31457,721,5,692,1,0,0,1,5279.4980000000005
31458,1039,5,893,1,0,0,1,7320.33
31459,346,5,595,1,0,0,1,4977.28
31460,308,5,838,1,0,0,1,6949.92
31461,318,5,612,1,0,0,1,4979.664000000001
31462,792,5,592,1,0,0,1,4819.615
31463,562,5,3212,1,0,0,1,24294.89
31464,1101,5,898,1,0,0,1,7053.4
31465,204,5,511,1,0,0,1,4116.281666666667
31466,497,5,1214,1,0,0,1,8682.8
31467,149,5,447,1,0,0,1,3314.24
31468,530,5,940,1,0,0,1,7568.45
31469,1093,5,766,1,0,0,1,6418.83
31470,366,5,574,1,0,0,0,4671.32
31471,817,5,2725,1,0,0,1,21646.45
31472,846,5,929,1,0,0,1,7873.84
31473,1053,5,911,1,0,0,1,7836.04
31474,620,5,700,1,0,0,1,5746.29
31475,978,5,963,1,0,0,1,7693.54
31476,233,5,1027,1,0,0,1,7499.07
31477,522,5,656,1,0,0,1,5516.29
31478,172,5,759,1,0,0,1,6194.399166666667
31479,460,5,314,1,0,0,0,3256.38
31480,750,5,391,1,0,0,1,3206.653333333333
31481,282,5,614,1,0,0,1,4854.744000000001
31482,686,5,695,1,0,0,1,5402.918000000001
31483,368,5,561,1,0,0,1,4612.44
31484,935,5,545,1,0,0,1,4336.75
31485,252,5,700,1,0,0,1,5746.29
31486,1024,5,652,1,0,0,1,5473.05
31487,281,5,482,1,0,0,1,3784.71
31488,769,5,3775,1,0,0,1,27839.65
31489,153,5,608,1,0,0,1,5035.51
31490,519,5,519,1,0,0,1,4041.42
31491,696,5,972,1,0,0,0,8006.18
31492,246,5,925,1,0,0,0,7681.44
31493,1080,5,741,1,0,0,1,6093.93
31494,21,5,506,1,0,0,1,4023.7275
31495,373,5,335,1,0,0,1,3453.71
31496,413,5,791,1,0,0,1,7251.46
31497,487,5,637,1,0,0,1,4917.329428571428
31498,516,5,608,1,0,0,1,5035.51
31499,200,5,989,1,0,0,1,8434.79
31500,701,5,544,1,0,0,1,4350.92
31501,974,5,1431,1,0,0,1,10385.6
31502,699,5,887,1,0,0,1,7733.06
31503,548,5,377,1,0,0,1,3302.79
31504,1111,5,383,1,0,0,1,3322.873333333334
31505,336,5,1702,1,0,0,1,13435.18
31506,742,5,704,1,0,0,1,5722.6
31507,133,5,704,1,0,0,1,5722.6
31508,103,5,421,1,0,0,1,3357.1434999999997
31509,48,5,395,1,0,0,0,3161.92
31510,478,5,651,1,0,0,1,5650.58
31511,225,5,471,1,0,0,0,3917.45
31512,499,5,783,1,0,0,1,6499.92
31513,1006,5,727,1,0,0,0,5855.73
31514,833,5,438,1,0,0,1,3443.23
31515,740,5,463,1,0,0,1,3640.36
31516,299,5,721,1,0,0,1,6030.18
31517,560,5,1379,1,0,0,1,10151.4
31518,86,5,571,1,0,0,1,4413.52
31519,957,5,762,1,0,0,1,6359.309166666668
31520,1095,5,673,1,0,0,1,5547.02
31521,724,5,694,1,0,0,1,5284.728
31522,524,5,818,1,0,0,1,6943.01
31523,596,5,810,1,0,0,1,7447.23
31524,216,5,746,1,0,0,1,5981.87
31525,424,5,743,1,0,0,1,5937.93
31526,544,5,1510,1,0,0,1,10526.45
31527,812,5,698,1,0,0,1,5738.12
31528,144,5,658,1,0,0,1,5465.9
31529,825,5,507,1,0,0,1,4043.11
31530,447,5,540,1,0,0,1,4223.06
31531,304,5,915,1,0,0,1,8034.42
31532,99,5,372,1,0,0,1,3349.703333333333
31533,555,5,388,1,0,0,1,3272.476666666667
31534,805,5,467,1,0,0,1,3741.77
31535,162,5,497,1,0,0,1,4007.85
31536,907,5,855,1,0,0,1,7260.466666666666
31537,585,5,743,1,0,0,1,5937.93
31538,939,5,500,1,0,0,1,3982.0301666666664
31539,129,5,1135,1,0,0,1,7774.953333333333
31540,569,5,635,1,0,0,1,4900.189428571428
31541,854,5,536,1,0,0,1,4299.78
31542,218,5,680,1,0,0,1,5437.05
31543,597,5,739,1,0,0,1,6008.01
31544,374,5,772,1,0,0,1,6298.48
31545,100,5,641,1,0,0,1,5229.925
31546,668,5,1037,1,0,0,1,7907.2
31547,739,5,685,1,0,0,1,5447.6465
31548,922,5,649,1,0,0,1,5523.69
31549,941,5,475,1,0,0,1,3862.645
31550,408,5,403,1,0,0,1,3160.62
31551,849,5,775,1,0,0,1,6265.83
31552,1030,5,301,1,0,0,0,2762.87
31553,448,5,771,1,0,0,1,6319.32
31554,502,5,1360,1,0,0,1,9935.12
31555,667,5,796,1,0,0,1,6983.12
31556,18,5,719,1,0,0,1,6060.26
31557,800,5,410,1,0,0,1,3421.0333333333338
31558,155,5,601,1,0,0,1,5133.83
31559,983,5,1096,1,0,0,1,7731.39
31560,422,5,413,1,0,0,1,3414.7766666666666
31561,722,5,1528,1,0,0,1,10566.69
31562,955,5,448,1,0,0,1,3312.86
31563,306,5,452,1,0,0,1,3533.55
31564,55,5,577,1,0,0,1,4667.205
31565,219,5,379,1,0,0,1,3373.973333333334
31566,39,5,516,1,0,0,1,4143.65
31567,446,5,577,1,0,0,1,4667.205
31568,827,5,2334,1,0,0,1,19417.3
31569,810,5,475,1,0,0,1,3862.645
31570,177,5,481,1,0,0,0,3843.124285714285
31571,850,5,542,1,0,0,1,4407.97
31572,486,5,466,1,0,0,1,3730.9
31573,348,5,646,1,0,0,1,5307.36
31574,996,5,631,1,0,0,1,5033.86
31575,674,5,1059,1,0,0,1,7560.04
31576,235,5,410,1,0,0,1,3421.0333333333338
31577,335,5,2288,1,0,0,1,19800.3
31578,844,5,410,1,0,0,1,3421.0333333333338
31579,312,5,512,1,0,0,1,4070.941666666667
31580,586,5,2260,1,0,0,1,19853.67
31581,837,5,602,1,0,0,1,5120.14
31582,832,5,501,1,0,0,1,3982.5301666666664
31583,1085,5,657,1,0,0,1,5518.4
31584,1061,5,507,1,0,0,1,4043.11
31585,727,5,452,1,0,0,1,3533.55
31586,552,5,544,1,0,0,1,4350.92
31587,937,5,550,1,0,0,1,4312.7
31588,40,5,604,1,0,0,1,5155.96
31589,960,5,493,1,0,0,1,3605.53
31590,92,5,456,1,0,0,1,3540.03
31591,591,5,560,1,0,0,1,4566.16
31592,485,5,407,1,0,0,1,3407.1766666666663
31593,772,5,504,1,0,0,0,3982.2173333333326
31594,902,5,583,1,0,0,1,4605.630000000001
31595,173,5,882,1,0,0,1,7645.91
31596,1058,5,670,1,0,0,1,5595.1425
31597,416,5,1291,1,0,0,0,9215.78
31598,990,5,599,1,0,0,1,5108.92
31599,1098,5,641,1,0,0,1,5229.925
31600,148,5,782,1,0,0,1,6499.52
31601,168,5,695,1,0,0,1,5402.918000000001
31602,402,5,508,1,0,0,0,4011.2104999999997
31603,390,5,992,1,0,0,1,7965.62
31604,251,5,2353,1,0,0,1,19257.17
31605,222,5,542,1,0,0,1,4407.97
31606,491,5,473,1,0,0,1,3859.3575
31607,459,5,945,1,0,0,1,7748.67
31608,1043,5,1073,1,0,0,0,7180.873333333333
31609,108,5,860,1,0,0,1,7284.7266666666665
31610,171,5,741,1,0,0,1,6093.93
31611,382,5,750,1,0,0,0,6504.17
31612,181,5,636,1,0,0,1,4923.419428571428
31613,982,5,611,1,0,0,1,5031.549
31614,84,5,1178,1,0,0,1,8793.0
31615,276,5,494,1,0,0,1,3574.4
31616,877,5,715,1,0,0,1,6106.44
31617,250,5,579,1,0,0,1,4527.651666666667
31618,932,5,725,1,0,0,1,5960.36
31619,992,5,643,1,0,0,1,5241.905
31620,605,5,482,1,0,0,1,3784.71
31621,628,5,714,1,0,0,1,6019.37
31622,1020,5,914,1,0,0,1,7932.49
31623,191,5,687,1,0,0,1,5476.0105
31624,539,5,1015,1,0,0,1,8145.895333333333
31625,350,5,481,1,0,0,1,3767.25
31626,719,5,367,1,0,0,1,4218.87
31627,630,5,748,1,0,0,1,6197.18
31628,913,5,1085,1,0,0,1,7477.14
31629,853,5,1037,1,0,0,1,7907.2
31630,702,5,364,1,0,0,1,4316.21
31631,160,5,513,1,0,0,1,4080.275
31632,643,5,981,1,0,0,1,8196.08
31633,450,5,829,1,0,0,1,6796.37
31634,2,5,488,1,0,0,1,3721.5566666666664
31635,572,5,500,1,0,0,1,3982.0301666666664
31636,470,5,1621,1,0,0,1,11233.33
31637,293,5,635,1,0,0,1,4900.189428571428
31638,57,5,777,1,0,0,1,6349.24
31639,682,5,1750,1,0,0,1,13371.48
31640,452,5,439,1,0,0,1,3435.23
31641,531,5,622,1,0,0,0,5225.32
31642,238,5,1054,1,0,0,1,7645.94
31643,959,5,725,1,0,0,1,5960.36
31644,604,5,487,1,0,0,1,3727.086666666666
31645,752,5,382,1,0,0,1,3340.4433333333336
31646,1064,5,1000,1,0,0,1,7760.6885
31647,761,5,951,1,0,0,1,7669.98
31648,977,5,414,1,0,0,1,3431.5483333333336
31649,532,5,1126,1,0,0,1,7913.831666666666
31650,437,5,646,1,0,0,1,5307.36
31651,136,5,339,1,0,0,1,3812.04
31652,1105,5,485,1,0,0,1,3747.8066666666664
31653,105,5,469,1,0,0,1,3729.25
31654,445,5,1906,1,0,0,1,14583.78
31655,242,5,343,1,0,0,1,4118.24
31656,697,5,896,1,0,0,1,7409.07
31657,636,5,591,1,0,0,1,4812.505
31658,622,5,440,1,0,0,1,3516.05
31659,1071,5,652,1,0,0,1,5473.05
31660,241,5,657,1,0,0,1,5518.4
31661,621,5,748,1,0,0,1,6197.18
31662,824,5,791,1,0,0,1,7251.46
31663,965,5,804,1,0,0,1,6586.32
31664,729,5,1016,1,0,0,1,8037.195333333333
31665,56,5,521,1,0,0,1,4084.45
31666,1000,5,668,1,0,0,1,5527.14
31667,285,5,444,1,0,0,1,3487.49
31668,672,5,1136,1,0,0,1,7761.043333333332
31669,406,5,477,1,0,0,1,3816.35
31670,231,5,356,1,0,0,1,4011.43
31671,819,5,456,1,0,0,1,3540.03
31672,776,5,490,1,0,0,1,3655.32
31673,214,5,695,1,0,0,1,5402.918000000001
31674,211,5,1318,1,0,0,1,9830.88
31675,7,5,920,1,0,0,1,8211.86
31676,387,5,946,1,0,0,1,7778.21
31677,121,5,518,1,0,0,1,4065.67
31678,395,5,487,1,0,0,1,3727.086666666666
31679,637,5,651,1,0,0,1,5650.58
31680,339,5,675,1,0,0,1,5456.35
31681,381,5,898,1,0,0,0,7319.78
31682,633,5,528,1,0,0,1,4070.28
31683,331,5,750,1,0,0,1,6292.0575
31684,525,5,793,1,0,0,1,7240.69
31685,588,5,668,1,0,0,1,5527.14
31686,150,5,771,1,0,0,1,6319.32
31687,436,5,579,1,0,0,1,4527.651666666667
31688,154,5,669,1,0,0,1,5541.245
31689,1078,5,498,1,0,0,1,4027.4753333333338
31690,283,5,641,1,0,0,1,5229.925
31691,830,5,475,1,0,0,1,3862.645
31692,581,5,512,1,0,0,1,4070.941666666667
31693,36,5,963,1,0,0,1,7693.54
31694,976,5,654,1,0,0,1,5568.92
31695,515,5,682,1,0,0,1,5604.3330000000005
31696,498,5,804,1,0,0,1,6586.32
31697,842,5,1068,1,0,0,1,7573.56
31698,584,5,404,1,0,0,1,3165.93
31699,506,5,704,1,0,0,1,5722.6
31700,738,5,663,1,0,0,1,5593.475
31701,826,5,698,1,0,0,1,5738.12
31702,704,5,977,1,0,0,1,8208.35
31703,417,5,684,1,0,0,1,5649.454833333334
31704,338,5,532,1,0,0,1,4042.31
31705,61,5,531,1,0,0,1,4051.12
31706,1076,5,563,1,0,0,1,4473.51
31707,192,5,770,1,0,0,1,6318.97
31708,71,5,691,1,0,0,1,5264.918000000001
31709,986,5,645,1,0,0,1,5252.93
31710,712,5,566,1,0,0,1,4532.79
31711,787,5,1041,1,0,0,1,7845.76
31712,257,5,568,1,0,0,1,4528.43
31713,1075,5,1057,1,0,0,1,7583.68
31714,1027,5,1553,1,0,0,1,11928.81
31715,167,5,1113,1,0,0,0,7524.495
31716,741,5,860,1,0,0,1,7284.7266666666665
31717,818,5,533,1,0,0,1,4148.96
31718,758,5,576,1,0,0,1,4786.27
31719,62,5,695,1,0,0,1,5402.918000000001
31720,137,5,1040,1,0,0,1,7852.09
31721,174,5,451,1,0,0,1,3499.3
31722,114,5,548,1,0,0,1,4173.82
31723,688,5,373,1,0,0,0,3403.0933333333332
31724,1052,5,710,1,0,0,1,5978.62
31725,176,5,601,1,0,0,1,5133.83
31726,261,5,861,1,0,0,1,7304.556666666666
31727,213,5,621,1,0,0,1,4851.66
31728,240,5,437,1,0,0,1,3439.36
31729,1023,5,475,1,0,0,1,3862.645
31730,140,5,897,1,0,0,1,7483.77
31731,269,5,1100,1,0,0,1,8102.52
31732,669,5,343,1,0,0,1,4118.24
31733,220,5,547,1,0,0,1,4204.74
31734,872,5,685,1,0,0,1,5447.6465
31735,916,5,643,1,0,0,1,5241.905
31736,104,5,1234,1,0,0,1,8583.23
31737,90,5,963,1,0,0,1,7693.54
31738,188,5,354,1,0,0,1,3984.71
31739,890,5,435,1,0,0,1,3400.03
31740,947,5,972,1,0,0,1,7911.9
31741,648,5,491,1,0,0,1,3723.01
31742,640,5,803,1,0,0,1,6523.2
31743,642,5,444,1,0,0,1,3487.49
31744,95,5,738,1,0,0,1,6027.81
31745,209,5,550,1,0,0,1,4312.7
31746,799,5,777,1,0,0,1,6349.24
31747,728,5,475,1,0,0,1,3862.645
31748,190,5,609,1,0,0,1,4930.704000000001
31749,65,5,464,1,0,0,0,3828.83
31750,80,5,549,1,0,0,1,4147.05
31751,77,5,582,1,0,0,1,4619.200833333333
31752,972,5,369,1,0,0,0,4197.913333333334
31753,1,5,428,1,0,0,1,3361.12
31754,69,5,1175,1,0,0,1,8556.94
31755,130,5,508,1,0,0,1,4052.7
31756,41,5,414,1,0,0,1,3431.5483333333336
31757,433,5,581,1,0,0,1,4638.483333333334
31758,505,5,529,1,0,0,1,4084.28
31759,1021,5,1091,1,0,0,1,7634.63
31760,614,5,1030,1,0,0,1,7577.41
31761,380,5,1188,1,0,0,1,8870.68
31762,639,5,508,1,0,0,1,4052.7
31763,1031,5,366,1,0,0,1,4313.27
31764,1038,5,440,1,0,0,1,3516.05
31765,303,5,620,1,0,0,1,4829.74
31766,371,5,437,1,0,0,1,3439.36
31767,372,5,675,1,0,0,1,5456.35
31768,441,5,682,1,0,0,1,5604.3330000000005
31769,12,5,768,1,0,0,1,6373.27
31770,479,5,1373,1,0,0,0,10172.95
31771,517,5,651,1,0,0,1,5650.58
31772,186,5,335,1,0,0,1,3453.71
31773,47,5,876,1,0,0,0,7573.64
31774,1096,5,596,1,0,0,1,5023.55
31775,443,5,503,1,0,0,1,3965.0565
31776,1022,5,688,1,0,0,1,5384.648
31777,247,5,627,1,0,0,1,4870.84
31778,720,5,622,1,0,0,1,4888.54
31779,594,5,458,1,0,0,1,3513.915
31780,111,5,556,1,0,0,1,4344.07
31781,861,5,592,1,0,0,1,4819.615
31782,526,5,1193,1,0,0,1,8830.5
31783,775,5,550,1,0,0,1,4312.7
31784,528,5,846,1,0,0,1,7095.725
31785,1070,5,678,1,0,0,1,5570.49
31786,746,5,474,1,0,0,1,3866.545
31787,802,5,466,1,0,0,1,3730.9
31788,806,5,383,1,0,0,1,3322.873333333334
31789,385,5,578,1,0,0,1,4695.645
31790,4,5,1181,1,0,0,1,8754.67
31791,1089,5,872,1,0,0,1,7354.176666666666
31792,973,5,763,1,0,0,1,6467.0075
31793,361,5,582,1,0,0,0,4747.815833333333
31794,310,5,732,1,0,0,1,6007.74
31795,76,5,910,1,0,0,1,7892.4
31796,889,5,498,1,0,0,0,3932.642119047619
31797,1074,5,506,1,0,0,1,4023.7275
31798,75,5,657,1,0,0,1,5518.4
31799,1068,5,250,1,0,0,1,2329.07
31800,193,5,673,1,0,0,1,5547.02
31801,592,5,516,1,0,0,1,4143.65
31802,64,5,796,1,0,0,1,6983.12
31803,468,5,527,1,0,0,1,4226.16
31804,30,5,552,1,0,0,1,4346.4
31805,345,5,458,1,0,0,1,3513.915
31806,816,5,702,1,0,0,1,5699.26
31807,659,5,585,1,0,0,1,4914.75
31808,718,5,801,1,0,0,1,6779.76
31809,511,5,729,1,0,0,1,5996.24
31810,1069,5,691,1,0,0,1,5264.918000000001
31811,175,5,644,1,0,0,0,5324.89
31812,123,5,897,1,0,0,0,7911.74
31813,751,5,559,1,0,0,1,4593.42
31814,529,5,707,1,0,0,1,5916.63
31815,840,5,1061,1,0,0,1,7583.03
31816,476,5,583,1,0,0,1,4605.630000000001
31817,378,5,1031,1,0,0,1,7515.97
31818,566,5,673,1,0,0,0,5444.98
31819,883,5,480,1,0,0,1,3761.91
31820,520,5,385,1,0,0,1,3369.4433333333336
31821,184,5,516,1,0,0,1,4143.65
31822,332,5,500,1,0,0,0,3942.792095238095
31823,647,5,644,1,0,0,1,5242.99
31824,1032,5,973,1,0,0,0,8034.73
31825,625,5,557,1,0,0,1,4323.17
31826,5,5,514,1,0,0,1,4116.665
31827,418,5,656,1,0,0,1,5516.29
31828,737,5,773,1,0,0,1,6294.69
31829,221,5,555,1,0,0,1,4334.35
31830,467,5,1448,1,0,0,1,10267.59
31831,1036,5,522,1,0,0,1,4094.41
31832,384,5,844,1,0,0,1,7053.925
31833,638,5,475,1,0,0,1,3862.645
31834,938,5,920,1,0,0,1,8211.86
31835,1042,5,494,1,0,0,1,3574.4
31836,255,5,550,1,0,0,1,4312.7
31837,266,5,495,1,0,0,1,3842.42
31838,715,5,669,1,0,0,0,5569.555
31839,549,5,635,1,0,0,0,4920.45
31840,427,5,639,1,0,0,1,4920.144428571428
31841,449,5,1338,1,0,0,1,10111.01
31842,815,5,550,1,0,0,1,4312.7
31843,743,5,393,1,0,0,1,3230.280333333333
31844,568,5,441,1,0,0,1,3545.79
31845,309,5,566,1,0,0,1,4532.79
31846,707,5,1028,1,0,0,1,7526.97
31847,870,5,821,1,0,0,1,6816.7
31848,110,5,471,1,0,0,1,3847.85
31849,546,5,1780,1,0,0,1,14357.98
31850,27,5,1013,1,0,0,1,8207.098666666665
31851,838,5,744,1,0,0,1,5949.52
31852,801,5,410,1,0,0,1,3421.0333333333338
31853,1090,5,744,1,0,0,1,5949.52
31854,993,5,662,1,0,0,1,5590.255
31855,1065,5,478,1,0,0,1,3772.0
31856,927,5,775,1,0,0,1,6265.83
31857,716,5,392,1,0,0,1,3222.025333333333
31858,81,5,508,1,0,0,1,4052.7
31859,89,5,582,1,0,0,1,4619.200833333333
31860,135,5,458,1,0,0,1,3513.915
31861,165,5,354,1,0,0,1,3984.71
31862,518,5,491,1,0,0,1,3723.01
31863,994,5,453,1,0,0,1,3471.96
31864,376,5,796,1,0,0,1,6983.12
31865,600,5,561,1,0,0,1,4612.44
31866,725,5,544,1,0,0,1,4350.92
31867,311,5,618,1,0,0,1,4779.6375
31868,120,5,566,1,0,0,1,4532.79
31869,429,5,410,1,0,0,1,3421.0333333333338
31870,314,5,499,1,0,0,1,4031.145333333334
31871,1079,5,645,1,0,0,1,5252.93
31872,665,5,1214,1,0,0,1,8682.8
31873,334,5,508,1,0,0,1,4052.7
31874,323,5,567,1,0,0,1,4526.01
31875,1048,5,562,1,0,0,1,4485.42
31876,732,5,702,1,0,0,1,5699.26
31877,573,5,291,1,0,0,1,2659.35
31878,96,5,475,1,0,0,1,3862.645
